expName,subject,pairs,cs1,cs2,block,trial,condition,rating,rt,shock,picName,timestamp,morphing level,gender,ROI
LookAtMe,4,2,2,1,1,1,31,1.0,1.0796781252138317,False,stim\6 F053C.jpg,2018-12-19 11:26:35,1,1,eyes
LookAtMe,4,2,2,1,1,2,36,1.0,0.7688631569035351,False,stim\5 F053C + F048C.jpg,2018-12-19 11:26:44,6,1,eyes
LookAtMe,4,2,2,1,1,3,26,3.0,0.7375281238928437,False,stim\4 M078C.jpg,2018-12-19 11:26:52,6,0,mouth_nose
LookAtMe,4,2,2,1,1,4,21,1.0,0.7592045736964792,False,stim\3 M078C + M057C.jpg,2018-12-19 11:27:00,1,0,mouth_nose
LookAtMe,4,2,2,1,1,5,31,3.0,0.6496961654629558,False,stim\6 F053C.jpg,2018-12-19 11:27:10,1,1,eyes
LookAtMe,4,2,2,1,1,6,21,1.0,0.6586768897250295,False,stim\3 M078C + M057C.jpg,2018-12-19 11:27:19,1,0,mouth_nose
LookAtMe,4,2,2,1,1,7,26,3.0,0.6362213231623173,False,stim\4 M078C.jpg,2018-12-19 11:27:29,6,0,mouth_nose
LookAtMe,4,2,2,1,1,8,36,1.0,0.7227588603273034,False,stim\5 F053C + F048C.jpg,2018-12-19 11:27:38,6,1,eyes
LookAtMe,4,2,2,1,1,9,21,1.0,0.8991946822497994,False,stim\3 M078C + M057C.jpg,2018-12-19 11:27:47,1,0,mouth_nose
LookAtMe,4,2,2,1,1,10,26,1.0,1.2086662533693016,False,stim\4 M078C.jpg,2018-12-19 11:27:55,6,0,mouth_nose
LookAtMe,4,2,2,1,1,11,36,1.0,1.0459925218019634,False,stim\5 F053C + F048C.jpg,2018-12-19 11:28:03,6,1,eyes
LookAtMe,4,2,2,1,1,12,31,1.0,0.9874695325270296,False,stim\6 F053C.jpg,2018-12-19 11:28:13,1,1,eyes
LookAtMe,4,2,2,1,1,13,26,1.0,0.9148148747626692,False,stim\4 M078C.jpg,2018-12-19 11:28:22,6,0,mouth_nose
LookAtMe,4,2,2,1,1,14,31,1.0,0.5949717077892274,False,stim\6 F053C.jpg,2018-12-19 11:28:31,1,1,eyes
LookAtMe,4,2,2,1,1,15,36,1.0,1.083610666450113,False,stim\5 F053C + F048C.jpg,2018-12-19 11:28:41,6,1,eyes
LookAtMe,4,2,2,1,1,16,21,1.0,0.8421497009694576,False,stim\3 M078C + M057C.jpg,2018-12-19 11:28:51,1,0,mouth_nose
LookAtMe,4,2,2,1,1,17,26,1.0,0.8340400368906558,True,stim\4 M078C.jpg,2018-12-19 11:28:59,6,0,mouth_nose
LookAtMe,4,2,2,1,1,18,31,1.0,0.6216362472623587,False,stim\6 F053C.jpg,2018-12-19 11:29:08,1,1,eyes
LookAtMe,4,2,2,1,1,19,21,4.0,0.5719674844294786,False,stim\3 M078C + M057C.jpg,2018-12-19 11:29:17,1,0,mouth_nose
LookAtMe,4,2,2,1,1,20,36,1.0,0.3488035916816443,True,stim\5 F053C + F048C.jpg,2018-12-19 11:29:27,6,1,eyes
LookAtMe,4,2,2,1,1,21,31,2.0,0.5021675848402083,False,stim\6 F053C.jpg,2018-12-19 11:29:35,1,1,eyes
LookAtMe,4,2,2,1,1,22,36,4.0,0.5778344464488328,True,stim\5 F053C + F048C.jpg,2018-12-19 11:29:43,6,1,eyes
LookAtMe,4,2,2,1,1,23,26,5.0,0.7600479908287525,True,stim\4 M078C.jpg,2018-12-19 11:29:52,6,0,mouth_nose
LookAtMe,4,2,2,1,1,24,21,2.0,0.8742004514206201,False,stim\3 M078C + M057C.jpg,2018-12-19 11:30:02,1,0,mouth_nose
LookAtMe,4,2,2,1,1,25,26,5.0,0.6268550970125943,False,stim\4 M078C.jpg,2018-12-19 11:30:11,6,0,mouth_nose
LookAtMe,4,2,2,1,1,26,36,4.0,1.1426507635042071,True,stim\5 F053C + F048C.jpg,2018-12-19 11:30:20,6,1,eyes
LookAtMe,4,2,2,1,1,27,31,2.0,0.3812067925464362,False,stim\6 F053C.jpg,2018-12-19 11:30:30,1,1,eyes
LookAtMe,4,2,2,1,1,28,21,4.0,0.6073363162577152,False,stim\3 M078C + M057C.jpg,2018-12-19 11:30:38,1,0,mouth_nose
LookAtMe,4,2,2,1,1,29,31,4.0,1.1060436978004873,False,stim\6 F053C.jpg,2018-12-19 11:30:48,1,1,eyes
LookAtMe,4,2,2,1,1,30,21,,-1.0,False,stim\3 M078C + M057C.jpg,2018-12-19 11:30:57,1,0,mouth_nose
LookAtMe,4,2,2,1,1,31,26,5.0,0.3216510904021561,True,stim\4 M078C.jpg,2018-12-19 11:31:05,6,0,mouth_nose
LookAtMe,4,2,2,1,1,32,36,4.0,0.9117200418841094,False,stim\5 F053C + F048C.jpg,2018-12-19 11:31:14,6,1,eyes
LookAtMe,4,2,2,1,1,33,21,3.0,0.5708172882441431,False,stim\3 M078C + M057C.jpg,2018-12-19 11:31:23,1,0,mouth_nose
LookAtMe,4,2,2,1,1,34,36,5.0,0.9180157734081148,True,stim\5 F053C + F048C.jpg,2018-12-19 11:31:32,6,1,eyes
LookAtMe,4,2,2,1,1,35,26,5.0,0.691061461577192,True,stim\4 M078C.jpg,2018-12-19 11:31:42,6,0,mouth_nose
LookAtMe,4,2,2,1,1,36,31,2.0,1.1027235130313784,False,stim\6 F053C.jpg,2018-12-19 11:31:52,1,1,eyes
LookAtMe,4,2,2,1,1,37,36,5.0,0.5566669912077487,False,stim\5 F053C + F048C.jpg,2018-12-19 11:32:01,6,1,eyes
LookAtMe,4,2,2,1,1,38,31,1.0,0.5951730222441256,False,stim\6 F053C.jpg,2018-12-19 11:32:10,1,1,eyes
LookAtMe,4,2,2,1,1,39,26,5.0,0.578246088931337,True,stim\4 M078C.jpg,2018-12-19 11:32:19,6,0,mouth_nose
LookAtMe,4,2,2,1,1,40,21,1.0,0.4361710245721042,False,stim\3 M078C + M057C.jpg,2018-12-19 11:32:28,1,0,mouth_nose
LookAtMe,4,2,2,1,1,41,26,5.0,0.6064030590932816,False,stim\4 M078C.jpg,2018-12-19 11:32:38,6,0,mouth_nose
LookAtMe,4,2,2,1,1,42,31,3.0,0.7286339348647743,False,stim\6 F053C.jpg,2018-12-19 11:32:48,1,1,eyes
LookAtMe,4,2,2,1,1,43,36,5.0,0.582551512401551,True,stim\5 F053C + F048C.jpg,2018-12-19 11:32:57,6,1,eyes
LookAtMe,4,2,2,1,1,44,21,1.0,0.6158705435227603,False,stim\3 M078C + M057C.jpg,2018-12-19 11:33:07,1,0,mouth_nose
LookAtMe,4,2,2,1,1,45,26,5.0,0.7592277100775391,True,stim\4 M078C.jpg,2018-12-19 11:33:16,6,0,mouth_nose
LookAtMe,4,2,2,1,1,46,21,3.0,0.5994405865203589,False,stim\3 M078C + M057C.jpg,2018-12-19 11:33:25,1,0,mouth_nose
LookAtMe,4,2,2,1,1,47,36,3.0,0.3588479768950492,True,stim\5 F053C + F048C.jpg,2018-12-19 11:33:35,6,1,eyes
LookAtMe,4,2,2,1,1,48,31,1.0,0.7257037591189146,False,stim\6 F053C.jpg,2018-12-19 11:33:44,1,1,eyes
LookAtMe,4,2,2,1,2,49,22,1.0,0.6615430656820536,False,stim\morph\3&4 20.jpg,2018-12-19 11:36:50,2,0,mouth_nose
LookAtMe,4,2,2,1,2,50,26,1.0,0.6816044936422259,True,stim\4 M078C.jpg,2018-12-19 11:36:59,6,0,mouth_nose
LookAtMe,4,2,2,1,2,51,25,1.0,0.3718847353011369,False,stim\morph\3&4 80.jpg,2018-12-19 11:37:08,5,0,mouth_nose
LookAtMe,4,2,2,1,2,52,24,4.0,0.5507886114064604,False,stim\morph\3&4 60.jpg,2018-12-19 11:37:17,4,0,mouth_nose
LookAtMe,4,2,2,1,2,53,26,4.0,0.6953146031592041,False,stim\4 M078C.jpg,2018-12-19 11:37:26,6,0,mouth_nose
LookAtMe,4,2,2,1,2,54,33,1.0,1.1409323799889537,False,stim\morph\5&6 60.jpg,2018-12-19 11:37:35,3,1,eyes
LookAtMe,4,2,2,1,2,55,35,1.0,0.318456802284345,False,stim\morph\5&6 20.jpg,2018-12-19 11:37:44,5,1,eyes
LookAtMe,4,2,2,1,2,56,23,3.0,0.2927699896972626,False,stim\morph\3&4 40.jpg,2018-12-19 11:37:53,3,0,mouth_nose
LookAtMe,4,2,2,1,2,57,31,1.0,0.5497384716290981,False,stim\6 F053C.jpg,2018-12-19 11:38:01,1,1,eyes
LookAtMe,4,2,2,1,2,58,36,1.0,0.8293331866152585,True,stim\5 F053C + F048C.jpg,2018-12-19 11:38:11,6,1,eyes
LookAtMe,4,2,2,1,2,59,21,3.0,1.4360935036092997,False,stim\3 M078C + M057C.jpg,2018-12-19 11:38:20,1,0,mouth_nose
LookAtMe,4,2,2,1,2,60,32,4.0,0.5647811621893197,False,stim\morph\5&6 80.jpg,2018-12-19 11:38:30,2,1,eyes
LookAtMe,4,2,2,1,2,61,36,4.0,0.5831788922660053,False,stim\5 F053C + F048C.jpg,2018-12-19 11:38:38,6,1,eyes
LookAtMe,4,2,2,1,2,62,34,4.0,0.8824131763540208,False,stim\morph\5&6 40.jpg,2018-12-19 11:38:46,4,1,eyes
LookAtMe,4,2,2,1,2,63,26,4.0,0.8293824635911733,False,stim\4 M078C.jpg,2018-12-19 11:38:55,6,0,mouth_nose
LookAtMe,4,2,2,1,2,64,25,3.0,0.3442779243923723,False,stim\morph\3&4 80.jpg,2018-12-19 11:39:03,5,0,mouth_nose
LookAtMe,4,2,2,1,2,65,35,3.0,0.9872396735008806,False,stim\morph\5&6 20.jpg,2018-12-19 11:39:12,5,1,eyes
LookAtMe,4,2,2,1,2,66,36,4.0,0.7095691631548107,True,stim\5 F053C + F048C.jpg,2018-12-19 11:39:21,6,1,eyes
LookAtMe,4,2,2,1,2,67,23,2.0,0.5086177575867623,False,stim\morph\3&4 40.jpg,2018-12-19 11:39:31,3,0,mouth_nose
LookAtMe,4,2,2,1,2,68,26,2.0,0.8436087793670595,True,stim\4 M078C.jpg,2018-12-19 11:39:40,6,0,mouth_nose
LookAtMe,4,2,2,1,2,69,32,4.0,0.5474621166940778,False,stim\morph\5&6 80.jpg,2018-12-19 11:39:49,2,1,eyes
LookAtMe,4,2,2,1,2,70,22,4.0,0.5484398435801268,False,stim\morph\3&4 20.jpg,2018-12-19 11:39:59,2,0,mouth_nose
LookAtMe,4,2,2,1,2,71,36,3.0,0.3732632880564779,False,stim\5 F053C + F048C.jpg,2018-12-19 11:40:08,6,1,eyes
LookAtMe,4,2,2,1,2,72,34,3.0,0.7760738169308752,False,stim\morph\5&6 40.jpg,2018-12-19 11:40:17,4,1,eyes
LookAtMe,4,2,2,1,2,73,31,4.0,0.5903730266727507,False,stim\6 F053C.jpg,2018-12-19 11:40:26,1,1,eyes
LookAtMe,4,2,2,1,2,74,21,2.0,0.5798229516949505,False,stim\3 M078C + M057C.jpg,2018-12-19 11:40:36,1,0,mouth_nose
LookAtMe,4,2,2,1,2,75,24,4.0,0.9620378182735294,False,stim\morph\3&4 60.jpg,2018-12-19 11:40:45,4,0,mouth_nose
LookAtMe,4,2,2,1,2,76,33,3.0,0.7402903372421861,False,stim\morph\5&6 60.jpg,2018-12-19 11:40:55,3,1,eyes
LookAtMe,4,2,2,1,2,77,24,2.0,0.648615678306669,False,stim\morph\3&4 60.jpg,2018-12-19 11:41:04,4,0,mouth_nose
LookAtMe,4,2,2,1,2,78,33,2.0,0.8516709692776203,False,stim\morph\5&6 60.jpg,2018-12-19 11:41:13,3,1,eyes
LookAtMe,4,2,2,1,2,79,32,3.0,1.165287513053045,False,stim\morph\5&6 80.jpg,2018-12-19 11:41:21,2,1,eyes
LookAtMe,4,2,2,1,2,80,25,2.0,1.3437331737950444,False,stim\morph\3&4 80.jpg,2018-12-19 11:41:30,5,0,mouth_nose
LookAtMe,4,2,2,1,2,81,26,,-1.0,True,stim\4 M078C.jpg,2018-12-19 11:41:39,6,0,mouth_nose
LookAtMe,4,2,2,1,2,82,23,1.0,1.0939723472110927,False,stim\morph\3&4 40.jpg,2018-12-19 11:41:48,3,0,mouth_nose
LookAtMe,4,2,2,1,2,83,34,2.0,0.7718594355974346,False,stim\morph\5&6 40.jpg,2018-12-19 11:41:58,4,1,eyes
LookAtMe,4,2,2,1,2,84,36,1.0,0.5342027109581977,False,stim\5 F053C + F048C.jpg,2018-12-19 11:42:07,6,1,eyes
LookAtMe,4,2,2,1,2,85,31,1.0,0.4915889652911573,False,stim\6 F053C.jpg,2018-12-19 11:42:16,1,1,eyes
LookAtMe,4,2,2,1,2,86,22,5.0,0.4284192195627838,False,stim\morph\3&4 20.jpg,2018-12-19 11:42:26,2,0,mouth_nose
LookAtMe,4,2,2,1,2,87,36,2.0,0.5708247998263687,True,stim\5 F053C + F048C.jpg,2018-12-19 11:42:34,6,1,eyes
LookAtMe,4,2,2,1,2,88,26,3.0,0.5178280400577933,False,stim\4 M078C.jpg,2018-12-19 11:42:42,6,0,mouth_nose
LookAtMe,4,2,2,1,2,89,35,4.0,0.5397830251604319,False,stim\morph\5&6 20.jpg,2018-12-19 11:42:51,5,1,eyes
LookAtMe,4,2,2,1,2,90,21,1.0,0.3905246432404965,False,stim\3 M078C + M057C.jpg,2018-12-19 11:43:01,1,0,mouth_nose
LookAtMe,4,2,2,1,2,91,35,5.0,0.5480348111595958,False,stim\morph\5&6 20.jpg,2018-12-19 11:43:10,5,1,eyes
LookAtMe,4,2,2,1,2,92,21,1.0,0.8648408353328705,False,stim\3 M078C + M057C.jpg,2018-12-19 11:43:19,1,0,mouth_nose
LookAtMe,4,2,2,1,2,93,36,4.0,0.5560095645487309,False,stim\5 F053C + F048C.jpg,2018-12-19 11:43:28,6,1,eyes
LookAtMe,4,2,2,1,2,94,32,3.0,0.7147441445849836,False,stim\morph\5&6 80.jpg,2018-12-19 11:43:38,2,1,eyes
LookAtMe,4,2,2,1,2,95,31,3.0,0.4512744101230055,False,stim\6 F053C.jpg,2018-12-19 11:43:48,1,1,eyes
LookAtMe,4,2,2,1,2,96,36,4.0,0.4712934719864279,True,stim\5 F053C + F048C.jpg,2018-12-19 11:43:58,6,1,eyes
LookAtMe,4,2,2,1,2,97,25,2.0,1.7385055501945317,False,stim\morph\3&4 80.jpg,2018-12-19 11:44:07,5,0,mouth_nose
LookAtMe,4,2,2,1,2,98,34,3.0,0.6918264559935778,False,stim\morph\5&6 40.jpg,2018-12-19 11:44:16,4,1,eyes
LookAtMe,4,2,2,1,2,99,26,5.0,0.5946850599721074,False,stim\4 M078C.jpg,2018-12-19 11:44:25,6,0,mouth_nose
LookAtMe,4,2,2,1,2,100,33,,-1.0,False,stim\morph\5&6 60.jpg,2018-12-19 11:44:35,3,1,eyes
LookAtMe,4,2,2,1,2,101,26,5.0,0.7310223644599319,True,stim\4 M078C.jpg,2018-12-19 11:44:44,6,0,mouth_nose
LookAtMe,4,2,2,1,2,102,22,5.0,0.3697727371472865,False,stim\morph\3&4 20.jpg,2018-12-19 11:44:52,2,0,mouth_nose
LookAtMe,4,2,2,1,2,103,23,4.0,0.5060923136770725,False,stim\morph\3&4 40.jpg,2018-12-19 11:45:02,3,0,mouth_nose
LookAtMe,4,2,2,1,2,104,24,3.0,0.7939291999209672,False,stim\morph\3&4 60.jpg,2018-12-19 11:45:11,4,0,mouth_nose
LookAtMe,4,2,2,1,2,105,34,3.0,0.351218162337318,False,stim\morph\5&6 40.jpg,2018-12-19 11:45:20,4,1,eyes
LookAtMe,4,2,2,1,2,106,36,3.0,0.3156708516180515,False,stim\5 F053C + F048C.jpg,2018-12-19 11:45:30,6,1,eyes
LookAtMe,4,2,2,1,2,107,32,3.0,1.012385641457513,False,stim\morph\5&6 80.jpg,2018-12-19 11:45:39,2,1,eyes
LookAtMe,4,2,2,1,2,108,26,5.0,0.6662958876695484,True,stim\4 M078C.jpg,2018-12-19 11:45:48,6,0,mouth_nose
LookAtMe,4,2,2,1,2,109,33,,-1.0,False,stim\morph\5&6 60.jpg,2018-12-19 11:45:58,3,1,eyes
LookAtMe,4,2,2,1,2,110,35,1.0,0.574045229004696,False,stim\morph\5&6 20.jpg,2018-12-19 11:46:07,5,1,eyes
LookAtMe,4,2,2,1,2,111,21,2.0,0.5752828617114574,False,stim\3 M078C + M057C.jpg,2018-12-19 11:46:16,1,0,mouth_nose
LookAtMe,4,2,2,1,2,112,26,5.0,0.4063506571110338,False,stim\4 M078C.jpg,2018-12-19 11:46:26,6,0,mouth_nose
LookAtMe,4,2,2,1,2,113,31,2.0,0.7844067295081913,False,stim\6 F053C.jpg,2018-12-19 11:46:36,1,1,eyes
LookAtMe,4,2,2,1,2,114,23,2.0,0.6150403472129256,False,stim\morph\3&4 40.jpg,2018-12-19 11:46:45,3,0,mouth_nose
LookAtMe,4,2,2,1,2,115,25,1.0,0.6519866425078362,False,stim\morph\3&4 80.jpg,2018-12-19 11:46:54,5,0,mouth_nose
LookAtMe,4,2,2,1,2,116,36,4.0,0.329560040961951,True,stim\5 F053C + F048C.jpg,2018-12-19 11:47:03,6,1,eyes
LookAtMe,4,2,2,1,2,117,24,1.0,0.7046853366773576,False,stim\morph\3&4 60.jpg,2018-12-19 11:47:12,4,0,mouth_nose
LookAtMe,4,2,2,1,2,118,22,2.0,0.5337775470688939,False,stim\morph\3&4 20.jpg,2018-12-19 11:47:21,2,0,mouth_nose
LookAtMe,4,2,2,1,2,119,24,1.0,0.7088008634746075,False,stim\morph\3&4 60.jpg,2018-12-19 11:47:31,4,0,mouth_nose
LookAtMe,4,2,2,1,2,120,33,2.0,1.4408352083992213,False,stim\morph\5&6 60.jpg,2018-12-19 11:47:40,3,1,eyes
LookAtMe,4,2,2,1,2,121,34,2.0,0.5837506849784404,False,stim\morph\5&6 40.jpg,2018-12-19 11:47:49,4,1,eyes
LookAtMe,4,2,2,1,2,122,36,3.0,1.2535314145497978,False,stim\5 F053C + F048C.jpg,2018-12-19 11:47:58,6,1,eyes
LookAtMe,4,2,2,1,2,123,22,5.0,0.4086023734416812,False,stim\morph\3&4 20.jpg,2018-12-19 11:48:07,2,0,mouth_nose
LookAtMe,4,2,2,1,2,124,26,4.0,0.4255112784449011,True,stim\4 M078C.jpg,2018-12-19 11:48:17,6,0,mouth_nose
LookAtMe,4,2,2,1,2,125,32,2.0,0.8249754817225039,False,stim\morph\5&6 80.jpg,2018-12-19 11:48:26,2,1,eyes
LookAtMe,4,2,2,1,2,126,25,1.0,0.6356970043852925,False,stim\morph\3&4 80.jpg,2018-12-19 11:48:35,5,0,mouth_nose
LookAtMe,4,2,2,1,2,127,21,1.0,0.5721666957251728,False,stim\3 M078C + M057C.jpg,2018-12-19 11:48:44,1,0,mouth_nose
LookAtMe,4,2,2,1,2,128,23,1.0,0.3681234617251903,False,stim\morph\3&4 40.jpg,2018-12-19 11:48:54,3,0,mouth_nose
LookAtMe,4,2,2,1,2,129,36,4.0,0.2617525528185069,True,stim\5 F053C + F048C.jpg,2018-12-19 11:49:03,6,1,eyes
LookAtMe,4,2,2,1,2,130,26,3.0,0.3122845634352416,False,stim\4 M078C.jpg,2018-12-19 11:49:13,6,0,mouth_nose
LookAtMe,4,2,2,1,2,131,35,5.0,0.6912591704167426,False,stim\morph\5&6 20.jpg,2018-12-19 11:49:21,5,1,eyes
LookAtMe,4,2,2,1,2,132,31,3.0,0.3539914931170642,False,stim\6 F053C.jpg,2018-12-19 11:49:30,1,1,eyes
LookAtMe,4,2,2,1,2,133,26,2.0,1.1002707828301936,False,stim\4 M078C.jpg,2018-12-19 11:49:39,6,0,mouth_nose
LookAtMe,4,2,2,1,2,134,25,1.0,0.5578733750153333,False,stim\morph\3&4 80.jpg,2018-12-19 11:49:48,5,0,mouth_nose
LookAtMe,4,2,2,1,2,135,31,1.0,0.7064007155131549,False,stim\6 F053C.jpg,2018-12-19 11:49:58,1,1,eyes
LookAtMe,4,2,2,1,2,136,23,1.0,0.7803182450588793,False,stim\morph\3&4 40.jpg,2018-12-19 11:50:08,3,0,mouth_nose
LookAtMe,4,2,2,1,2,137,36,5.0,0.5222371255513281,False,stim\5 F053C + F048C.jpg,2018-12-19 11:50:18,6,1,eyes
LookAtMe,4,2,2,1,2,138,26,2.0,1.273863264825195,True,stim\4 M078C.jpg,2018-12-19 11:50:26,6,0,mouth_nose
LookAtMe,4,2,2,1,2,139,22,4.0,0.5139273491222411,False,stim\morph\3&4 20.jpg,2018-12-19 11:50:35,2,0,mouth_nose
LookAtMe,4,2,2,1,2,140,21,1.0,0.6051513042766601,False,stim\3 M078C + M057C.jpg,2018-12-19 11:50:43,1,0,mouth_nose
LookAtMe,4,2,2,1,2,141,24,1.0,0.9688236149959266,False,stim\morph\3&4 60.jpg,2018-12-19 11:50:53,4,0,mouth_nose
LookAtMe,4,2,2,1,2,142,33,4.0,0.4650337968487292,False,stim\morph\5&6 60.jpg,2018-12-19 11:51:03,3,1,eyes
LookAtMe,4,2,2,1,2,143,36,3.0,0.43355363747105,True,stim\5 F053C + F048C.jpg,2018-12-19 11:51:12,6,1,eyes
LookAtMe,4,2,2,1,2,144,32,2.0,0.6862954187672585,False,stim\morph\5&6 80.jpg,2018-12-19 11:51:21,2,1,eyes
LookAtMe,4,2,2,1,2,145,34,3.0,0.7025511036626995,False,stim\morph\5&6 40.jpg,2018-12-19 11:51:30,4,1,eyes
LookAtMe,4,2,2,1,2,146,36,5.0,0.5471622485201806,True,stim\5 F053C + F048C.jpg,2018-12-19 11:51:39,6,1,eyes
LookAtMe,4,2,2,1,2,147,35,3.0,0.4160888644400984,False,stim\morph\5&6 20.jpg,2018-12-19 11:51:48,5,1,eyes
LookAtMe,4,2,2,1,2,148,22,5.0,0.4445087448693812,False,stim\morph\3&4 20.jpg,2018-12-19 11:51:58,2,0,mouth_nose
LookAtMe,4,2,2,1,2,149,33,3.0,0.3363278093747794,False,stim\morph\5&6 60.jpg,2018-12-19 11:52:07,3,1,eyes
LookAtMe,4,2,2,1,2,150,24,1.0,0.7319994904100895,False,stim\morph\3&4 60.jpg,2018-12-19 11:52:16,4,0,mouth_nose
LookAtMe,4,2,2,1,2,151,26,3.0,0.2940887489821762,True,stim\4 M078C.jpg,2018-12-19 11:52:25,6,0,mouth_nose
LookAtMe,4,2,2,1,2,152,32,3.0,0.7259504441171885,False,stim\morph\5&6 80.jpg,2018-12-19 11:52:33,2,1,eyes
LookAtMe,4,2,2,1,2,153,35,1.0,0.5493487629573792,False,stim\morph\5&6 20.jpg,2018-12-19 11:52:42,5,1,eyes
LookAtMe,4,2,2,1,2,154,26,5.0,0.5554071236401796,False,stim\4 M078C.jpg,2018-12-19 11:52:51,6,0,mouth_nose
LookAtMe,4,2,2,1,2,155,23,4.0,0.4159025736153126,False,stim\morph\3&4 40.jpg,2018-12-19 11:53:00,3,0,mouth_nose
LookAtMe,4,2,2,1,2,156,34,2.0,0.6578599142376333,False,stim\morph\5&6 40.jpg,2018-12-19 11:53:10,4,1,eyes
LookAtMe,4,2,2,1,2,157,25,1.0,0.7397747321520001,False,stim\morph\3&4 80.jpg,2018-12-19 11:53:18,5,0,mouth_nose
LookAtMe,4,2,2,1,2,158,31,1.0,0.7953125601634383,False,stim\6 F053C.jpg,2018-12-19 11:53:27,1,1,eyes
LookAtMe,4,2,2,1,2,159,21,1.0,0.6794513310305774,False,stim\3 M078C + M057C.jpg,2018-12-19 11:53:36,1,0,mouth_nose
LookAtMe,4,2,2,1,2,160,36,2.0,1.6953185093589127,False,stim\5 F053C + F048C.jpg,2018-12-19 11:53:45,6,1,eyes
