,first layer,second layer,train,test
423,150,180,1.0,0.6134453781512604
424,150,190,1.0,0.6050420168067226
425,150,200,1.0,0.60609243697479
426,150,210,1.0,0.611344537815126
427,150,220,1.0,0.6186974789915967
428,150,230,1.0,0.6165966386554623
429,150,240,1.0,0.619747899159664
430,150,250,1.0,0.6123949579831933
431,150,260,1.0,0.6239495798319329
432,150,270,1.0,0.6218487394957984
433,150,280,1.0,0.6186974789915967
434,150,290,1.0,0.6123949579831933
435,160,10,0.9990842490842491,0.6281512605042016
436,160,20,1.0,0.6113445378151259
437,160,30,1.0,0.6218487394957982
438,160,40,1.0,0.6029411764705882
439,160,50,1.0,0.6207983193277311
440,160,60,1.0,0.6302521008403362
441,160,70,1.0,0.619747899159664
442,160,80,1.0,0.6165966386554622
443,160,90,1.0,0.6102941176470588
444,160,100,1.0,0.6186974789915967
445,160,110,1.0,0.611344537815126
446,160,120,1.0,0.6060924369747899
447,160,130,1.0,0.6186974789915967
448,160,140,1.0,0.611344537815126
449,160,150,1.0,0.6071428571428573
450,160,160,1.0,0.611344537815126
451,160,170,1.0,0.6207983193277311
452,160,180,1.0,0.6123949579831933
453,160,190,1.0,0.6176470588235295
454,160,200,1.0,0.6144957983193278
455,160,210,1.0,0.6165966386554622
456,160,220,1.0,0.6123949579831932
457,160,230,1.0,0.6271008403361344
458,160,240,1.0,0.6197478991596638
459,160,250,1.0,0.6071428571428571
460,160,260,1.0,0.6218487394957984
461,160,270,1.0,0.6102941176470589
462,160,280,1.0,0.611344537815126
463,160,290,1.0,0.6029411764705882
464,170,10,0.9990723562152134,0.60609243697479
465,170,20,0.9995361781076068,0.6186974789915967
466,170,30,1.0,0.60609243697479
467,170,40,1.0,0.6092436974789915
468,170,50,1.0,0.6081932773109243
469,170,60,1.0,0.6155462184873949
470,170,70,1.0,0.6250000000000001
471,170,80,1.0,0.6134453781512604
472,170,90,1.0,0.6144957983193278
473,170,100,1.0,0.6123949579831932
474,170,110,1.0,0.6081932773109244
475,170,120,1.0,0.6207983193277311
476,170,130,1.0,0.6186974789915967
477,170,140,1.0,0.6071428571428571
478,170,150,1.0,0.6102941176470589
479,170,160,1.0,0.619747899159664
480,170,170,1.0,0.6092436974789915
481,170,180,1.0,0.6060924369747899
482,170,190,1.0,0.6092436974789915
483,170,200,1.0,0.611344537815126
484,170,210,1.0,0.6060924369747899
485,170,220,1.0,0.5997899159663866
486,170,230,1.0,0.5997899159663865
487,170,240,1.0,0.6176470588235293
488,170,250,1.0,0.6060924369747899
489,170,260,1.0,0.6060924369747899
490,170,270,1.0,0.6165966386554622
491,170,280,1.0,0.6092436974789915
492,170,290,1.0,0.6123949579831932
493,180,10,0.9981625517339803,0.6071428571428571
494,180,20,1.0,0.6092436974789918
495,180,30,1.0,0.6029411764705882
496,180,40,1.0,0.6123949579831933
497,180,50,1.0,0.611344537815126
498,180,60,1.0,0.6134453781512604
499,180,70,1.0,0.6102941176470588
500,180,80,1.0,0.6081932773109243
501,180,90,1.0,0.6165966386554622
502,180,100,1.0,0.6155462184873949
503,180,110,1.0,0.6081932773109244
504,180,120,1.0,0.6134453781512604
505,180,130,1.0,0.6292016806722689
506,180,140,1.0,0.6176470588235295
507,180,150,1.0,0.6186974789915967
508,180,160,1.0,0.6123949579831932
509,180,170,1.0,0.6134453781512607
510,180,180,1.0,0.6050420168067226
511,180,190,1.0,0.6165966386554622
512,180,200,1.0,0.60609243697479
513,180,210,1.0,0.60609243697479
514,180,220,1.0,0.6165966386554622
515,180,230,1.0,0.6134453781512607
516,180,240,1.0,0.6144957983193278
517,180,250,1.0,0.6165966386554622
518,180,260,1.0,0.6165966386554622
519,180,270,1.0,0.6165966386554622
520,180,280,1.0,0.6134453781512604
521,180,290,1.0,0.6102941176470589
522,190,10,0.9981684981684982,0.6186974789915967
523,190,20,1.0,0.6123949579831933
524,190,30,1.0,0.6228991596638656
525,190,40,1.0,0.6334033613445378
526,190,50,1.0,0.6144957983193278
527,190,60,1.0,0.6155462184873951
528,190,70,1.0,0.6260504201680673
529,190,80,1.0,0.6092436974789915
530,190,90,1.0,0.6207983193277311
531,190,100,1.0,0.6144957983193277
532,190,110,1.0,0.6134453781512604
533,190,120,1.0,0.6218487394957984
534,190,130,1.0,0.6239495798319329
535,190,140,1.0,0.625
536,190,150,1.0,0.6218487394957984
537,190,160,1.0,0.6165966386554622
538,190,170,1.0,0.6250000000000001
539,190,180,1.0,0.619747899159664
540,190,190,1.0,0.6186974789915967
541,190,200,1.0,0.6313025210084033
542,190,210,1.0,0.6123949579831933
543,190,220,1.0,0.6102941176470589
544,190,230,1.0,0.6218487394957984
545,190,240,1.0,0.6228991596638656
546,190,250,1.0,0.6176470588235295
547,190,260,1.0,0.625
548,190,270,1.0,0.620798319327731
549,190,280,1.0,0.6113445378151262
550,190,290,1.0,0.6313025210084033
551,200,10,0.9986144807573378,0.6186974789915967
552,200,20,1.0,0.6239495798319329
553,200,30,1.0,0.6186974789915966
554,200,40,1.0,0.6165966386554622
555,200,50,1.0,0.6292016806722689
556,200,60,1.0,0.6218487394957984
557,200,70,1.0,0.6176470588235293
558,200,80,1.0,0.6176470588235295
559,200,90,1.0,0.6218487394957982
560,200,100,1.0,0.625
561,200,110,1.0,0.611344537815126
562,200,120,1.0,0.6165966386554621
563,200,130,1.0,0.6008403361344538
564,200,140,1.0,0.6155462184873949
565,200,150,1.0,0.6344537815126051
566,200,160,1.0,0.619747899159664
567,200,170,1.0,0.6323529411764707
568,200,180,1.0,0.6239495798319327
569,200,190,1.0,0.6344537815126049
570,200,200,1.0,0.6207983193277312
571,200,210,1.0,0.6302521008403362
572,200,220,1.0,0.6218487394957984
573,200,230,1.0,0.6123949579831933
574,200,240,1.0,0.6281512605042018
575,200,250,1.0,0.619747899159664
576,200,260,1.0,0.6323529411764707
577,200,270,1.0,0.6281512605042016
578,200,280,1.0,0.6186974789915967
579,200,290,1.0,0.6186974789915967
580,210,10,0.9972170686456401,0.6271008403361346
581,210,20,1.0,0.6176470588235293
582,210,30,1.0,0.6165966386554622
583,210,40,1.0,0.625
584,210,50,1.0,0.6134453781512604
585,210,60,1.0,0.619747899159664
586,210,70,1.0,0.6081932773109244
587,210,80,1.0,0.619747899159664
588,210,90,1.0,0.6092436974789915
589,210,100,1.0,0.6165966386554622
590,210,110,1.0,0.6144957983193277
591,210,120,1.0,0.6039915966386554
592,210,130,1.0,0.6155462184873949
593,210,140,1.0,0.6260504201680673
594,210,150,1.0,0.6155462184873951
595,210,160,1.0,0.611344537815126
596,210,170,1.0,0.611344537815126
597,210,180,1.0,0.6123949579831932
598,210,190,1.0,0.6123949579831933
599,210,200,1.0,0.6228991596638657
600,210,210,1.0,0.6060924369747899
601,210,220,1.0,0.6092436974789915
602,210,230,1.0,0.6144957983193278
603,210,240,1.0,0.6050420168067226
604,210,250,1.0,0.60609243697479
605,210,260,1.0,0.6218487394957986
606,210,270,1.0,0.6071428571428571
607,210,280,1.0,0.6113445378151262
608,210,290,1.0,0.6176470588235295
609,220,10,1.0,0.6239495798319327
610,220,20,1.0,0.6260504201680671
611,220,30,1.0,0.5997899159663866
612,220,40,1.0,0.6186974789915967
613,220,50,1.0,0.6260504201680673
614,220,60,1.0,0.6123949579831933
615,220,70,1.0,0.6165966386554622
616,220,80,1.0,0.6239495798319329
617,220,90,1.0,0.6260504201680671
618,220,100,1.0,0.6355042016806722
619,220,110,1.0,0.6218487394957984
620,220,120,1.0,0.6176470588235293
621,220,130,1.0,0.6155462184873951
622,220,140,1.0,0.6207983193277311
623,220,150,1.0,0.6134453781512604
624,220,160,1.0,0.6207983193277311
625,220,170,1.0,0.6134453781512604
626,220,180,1.0,0.6134453781512604
627,220,190,1.0,0.6186974789915968
628,220,200,1.0,0.6155462184873949
629,220,210,1.0,0.6186974789915967
630,220,220,1.0,0.6207983193277311
631,220,230,1.0,0.6239495798319329
632,220,240,1.0,0.6207983193277311
633,220,250,1.0,0.6176470588235293
634,220,260,1.0,0.6292016806722689
635,220,270,1.0,0.6186974789915966
636,220,280,1.0,0.6218487394957984
637,220,290,1.0,0.6228991596638656
638,230,10,1.0,0.6081932773109243
639,230,20,1.0,0.6102941176470589
640,230,30,1.0,0.6218487394957984
641,230,40,1.0,0.6123949579831932
642,230,50,1.0,0.6081932773109244
643,230,60,1.0,0.6134453781512607
644,230,70,1.0,0.60609243697479
645,230,80,1.0,0.6071428571428573
646,230,90,1.0,0.6092436974789915
647,230,100,1.0,0.6071428571428571
648,230,110,1.0,0.6186974789915967
649,230,120,1.0,0.6134453781512604
650,230,130,1.0,0.6134453781512604
651,230,140,1.0,0.6186974789915967
652,230,150,1.0,0.6176470588235295
653,230,160,1.0,0.6186974789915967
654,230,170,1.0,0.6155462184873949
655,230,180,1.0,0.6155462184873949
656,230,190,1.0,0.6123949579831933
657,230,200,1.0,0.6071428571428571
658,230,210,1.0,0.6092436974789915
659,230,220,1.0,0.6081932773109244
660,230,230,1.0,0.6134453781512604
661,230,240,1.0,0.6176470588235293
662,230,250,1.0,0.6134453781512604
663,230,260,1.0,0.619747899159664
664,230,270,1.0,0.6071428571428571
665,230,280,1.0,0.6176470588235295
666,230,290,1.0,0.6144957983193278
667,240,10,0.9981684981684982,0.6123949579831933
668,240,20,1.0,0.6144957983193278
669,240,30,1.0,0.6218487394957984
670,240,40,1.0,0.611344537815126
671,240,50,1.0,0.6155462184873949
672,240,60,1.0,0.6071428571428571
673,240,70,1.0,0.6144957983193278
674,240,80,1.0,0.6239495798319329
675,240,90,1.0,0.6092436974789915
676,240,100,1.0,0.6102941176470589
677,240,110,1.0,0.6071428571428571
678,240,120,1.0,0.6123949579831933
679,240,130,1.0,0.6186974789915967
680,240,140,1.0,0.6155462184873949
681,240,150,1.0,0.6271008403361346
682,240,160,1.0,0.6176470588235295
683,240,170,1.0,0.6102941176470589
684,240,180,1.0,0.6155462184873949
685,240,190,1.0,0.6123949579831933
686,240,200,1.0,0.6123949579831933
687,240,210,1.0,0.6186974789915967
688,240,220,1.0,0.6039915966386554
689,240,230,1.0,0.6155462184873951
690,240,240,1.0,0.6123949579831933
691,240,250,1.0,0.6165966386554622
692,240,260,1.0,0.6144957983193278
693,240,270,1.0,0.6218487394957982
694,240,280,1.0,0.6207983193277311
695,240,290,1.0,0.6113445378151262
696,250,10,0.9976808905380334,0.6228991596638656
697,250,20,1.0,0.6165966386554621
698,250,30,1.0,0.6113445378151262
699,250,40,1.0,0.6302521008403362
700,250,50,1.0,0.6081932773109244
701,250,60,1.0,0.611344537815126
702,250,70,1.0,0.6092436974789915
703,250,80,1.0,0.6155462184873949
704,250,90,1.0,0.6176470588235295
705,250,100,1.0,0.6165966386554622
706,250,110,1.0,0.6228991596638657
707,250,120,1.0,0.6092436974789918
708,250,130,1.0,0.6186974789915967
709,250,140,1.0,0.6144957983193278
710,250,150,1.0,0.6186974789915967
711,250,160,1.0,0.6197478991596638
712,250,170,1.0,0.6207983193277311
713,250,180,1.0,0.619747899159664
714,250,190,1.0,0.6186974789915967
715,250,200,1.0,0.6081932773109243
716,250,210,1.0,0.6060924369747899
717,250,220,1.0,0.6186974789915966
718,250,230,1.0,0.6155462184873951
719,250,240,1.0,0.6186974789915967
720,250,250,1.0,0.6029411764705882
721,250,260,1.0,0.6165966386554622
722,250,270,1.0,0.6134453781512604
723,250,280,1.0,0.6207983193277312
724,250,290,1.0,0.6081932773109244
725,260,10,0.9995361781076068,0.619747899159664
726,260,20,1.0,0.6155462184873949
727,260,30,1.0,0.6176470588235295
728,260,40,1.0,0.6271008403361344
729,260,50,1.0,0.6334033613445379
730,260,60,1.0,0.6165966386554622
731,260,70,1.0,0.6186974789915968
732,260,80,1.0,0.6313025210084034
733,260,90,1.0,0.6271008403361346
734,260,100,1.0,0.6344537815126049
735,260,110,1.0,0.6134453781512607
736,260,120,1.0,0.6176470588235295
737,260,130,1.0,0.6176470588235293
738,260,140,1.0,0.6176470588235295
739,260,150,1.0,0.6186974789915967
740,260,160,1.0,0.619747899159664
741,260,170,1.0,0.6239495798319329
742,260,180,1.0,0.6239495798319329
743,260,190,1.0,0.6165966386554622
744,260,200,1.0,0.6302521008403362
745,260,210,1.0,0.619747899159664
746,260,220,1.0,0.6155462184873949
747,260,230,1.0,0.6123949579831932
748,260,240,1.0,0.6176470588235295
749,260,250,1.0,0.6113445378151262
750,260,260,1.0,0.6197478991596638
751,260,270,1.0,0.619747899159664
752,260,280,1.0,0.611344537815126
753,260,290,1.0,0.619747899159664
754,270,10,0.9990723562152134,0.6092436974789918
755,270,20,1.0,0.6292016806722689
756,270,30,1.0,0.6176470588235293
757,270,40,1.0,0.6186974789915967
758,270,50,1.0,0.6186974789915967
759,270,60,1.0,0.6260504201680673
760,270,70,1.0,0.629201680672269
761,270,80,1.0,0.6071428571428571
762,270,90,1.0,0.6144957983193278
763,270,100,1.0,0.625
764,270,110,1.0,0.6155462184873949
765,270,120,1.0,0.6186974789915967
766,270,130,1.0,0.6292016806722689
767,270,140,1.0,0.6207983193277312
768,270,150,1.0,0.6228991596638656
769,270,160,1.0,0.6176470588235293
770,270,170,1.0,0.6186974789915967
771,270,180,1.0,0.6144957983193278
772,270,190,1.0,0.6144957983193277
773,270,200,1.0,0.6186974789915967
774,270,210,1.0,0.6155462184873949
775,270,220,1.0,0.6165966386554622
776,270,230,1.0,0.6186974789915967
777,270,240,1.0,0.6176470588235295
778,270,250,1.0,0.6176470588235295
779,270,260,1.0,0.6228991596638656
780,270,270,1.0,0.6144957983193278
781,270,280,1.0,0.6102941176470589
782,270,290,1.0,0.6207983193277311
783,280,10,0.9986144807573378,0.6218487394957984
784,280,20,1.0,0.6165966386554621
785,280,30,1.0,0.6313025210084034
786,280,40,1.0,0.611344537815126
787,280,50,1.0,0.6365546218487396
788,280,60,1.0,0.6207983193277312
789,280,70,1.0,0.6165966386554621
790,280,80,1.0,0.6218487394957984
791,280,90,1.0,0.6144957983193278
792,280,100,1.0,0.611344537815126
793,280,110,1.0,0.6207983193277311
794,280,120,1.0,0.6176470588235295
795,280,130,1.0,0.625
796,280,140,1.0,0.611344537815126
797,280,150,1.0,0.6260504201680673
798,280,160,1.0,0.6218487394957984
799,280,170,1.0,0.6239495798319327
800,280,180,1.0,0.6207983193277311
801,280,190,1.0,0.6228991596638657
802,280,200,1.0,0.6239495798319327
803,280,210,1.0,0.6165966386554622
804,280,220,1.0,0.6165966386554622
805,280,230,1.0,0.6292016806722689
806,280,240,1.0,0.6239495798319329
807,280,250,1.0,0.6281512605042018
808,280,260,1.0,0.620798319327731
809,280,270,1.0,0.6313025210084034
810,280,280,1.0,0.6271008403361344
811,280,290,1.0,0.6176470588235293
812,290,10,1.0,0.6134453781512607
813,290,20,1.0,0.6176470588235295
814,290,30,1.0,0.6197478991596638
815,290,40,1.0,0.6239495798319329
816,290,50,1.0,0.6123949579831933
817,290,60,1.0,0.6260504201680671
818,290,70,1.0,0.6207983193277311
819,290,80,1.0,0.611344537815126
820,290,90,1.0,0.6239495798319329
821,290,100,1.0,0.6207983193277311
822,290,110,1.0,0.6228991596638657
823,290,120,1.0,0.6092436974789915
824,290,130,1.0,0.6165966386554622
825,290,140,1.0,0.6323529411764707
826,290,150,1.0,0.6165966386554622
827,290,160,1.0,0.6250000000000001
828,290,170,1.0,0.6281512605042018
829,290,180,1.0,0.6218487394957984
830,290,190,1.0,0.6186974789915967
831,290,200,1.0,0.6323529411764707
832,290,210,1.0,0.6239495798319329
833,290,220,1.0,0.6228991596638657
834,290,230,1.0,0.6239495798319327
835,290,240,1.0,0.6197478991596638
836,290,250,1.0,0.6186974789915967
837,290,260,1.0,0.6186974789915967
838,290,270,1.0,0.6186974789915966
839,290,280,1.0,0.6207983193277311
840,290,290,1.0,0.6144957983193278
